Customer;XDC;Size;Coating;Amount;Fitting;Date_Order;Date_Delivery_Ought;Date_Delivery_Is;Delivery_Comment;General_Comment;Division_Tag;Machine;Machine_Comment;Machine_Type;Training_Kits;Dummy_Sets;Channels;Delivery_Time;Locality_Country;Locality_City;Sci_Ltd;Sci_Inc;Contract_Manufacturing;Replacement_Delivery;Replacement_for_ID;PO;PO_Inc;OC_AG;OC_Inc;Date_Order_Month;Date_Delivery_Month;Date_Order_Year;Date_Delivery_Year
ADC;PDC;80;T2;21.0;S3;2021-09-13;2022-01-01;2022-06-17;Part 3;Jan22 Call Off;;;;;;;;;Ireland;Donegal;;;;;;4700849191-1417-IED;;26418;;2021-09;;2021;
ADC;PDC;80;T2;30.0;S3;2021-09-13;2022-01-01;2022-06-10;Part 2;Jan22 Call Off;;;;;;;;;Ireland;Donegal;;;;;;4700849191-1417-IED;;26418;;2021-09;;2021;
Genomica S.A.U.;PDC;70;T1;1.0;S5/S11;2022-05-31;2022-06-31;2022-08-29;;MAY22;;;;;;;;;Spain;Madrid;;;;;;C-PED015387 - May;;27142;;;;;
WAMA Diagnostics SA;PDC;70;T2;3.0;S5/S11;2022-06-03;2022-08-26;;;;;;;;;;;;Switzerland;Sion;;;;;;WAMA-220022;;27228;;;;;
GenMark Diagnostics Inc;PDC;Training;;1.0;S5/S11;2022-05-31;2022-09-05;;nur 1TK;;;1;S100_27229;S100;1;;50;;USA;Carlsbad;;;;;;62611;100872;27229;202163;;;;
Randox Teoranta;PDC;80;;10.0;S5/S11;2022-06-02;2022-08-25;2022-07-19;Part 1;;;;;;;;;;Ireland;Dungloe;;;;;;526091;;27233;;;;;
Uni Wageningen;PDC;70;T3;2.0;S5/S11;2022-06-09;2022-09-01;2022-07-20;;;;;;;;;;;Netherlands;Wageningen;;;;;;WUR1545947;;27234;;;;;
Institute of Chemistry;PDC;90;T3;2.0;S5/S11;2022-06-01;2022-08-24;2022-08-02;;;;;;;;;;;Slovakia;Bratislava;;;;;;O/2022-0411 40421414;;27236;;;;;
Institute of Chemistry;PDC;90;T4;2.0;S5/S11;2022-06-01;2022-08-24;2022-08-02;;;;;;;;;;;Slovakia;Bratislava;;;;;;O/2022-0411 40421414;;27236;;;;;
NanoView Biosciences;PDC;70;;4.0;S5/S11;2022-06-03;2022-08-26;2022-08-17;;;;;;;;;;;USA;Boston;;;;;;#20058;100874;27242;;;2022-08;;2022.0
Diarect AG;PDC;80;T2;2.0;S5/S11;2022-06-03;2022-08-26;2022-06-29;;;;;;;;;;;Germany;Freigburg;;;;;;POS1290001012;;27243;;;;;
Scienion GmbH;PDC;70;T1;2.0;S5/S11;2022-06-13;2022-09-05;2022-06-20;Mikro - Genomica;;;;;;;;;;Germany;Berlin;;;;;;PDCs für Project Genomica;;27244;;;;;
Scienion GmbH;PDC;FAT;;50.0;S5/S11;2022-06-13;2022-09-05;2022-06-14;Olli K - FATs;;;;;;;;;;Germany;Berlin;;;;;;FAT PDC für div. S100 Projekte;;27245;;;;;
Vidya Holdings Ltd;PDC;80;T3;10.0;S5/S11;2022-06-13;2022-09-03;2022-08-22;;;;;;;;;;;UK;London;;;;;;V20220606-1;;27246;;;2022-08;;2022.0
Innobiochips;PDC;90;T3;1.0;S5/S11;2022-06-10;2022-06-17;2022-06-14;;;;;;;;;;;France;Loos;;;;1;117686;2205-412;;27178;;;;;
Genomica S.A.U.;PDC;70;T1;2.0;S5/S11;2022-06-01;2022-06-31;2022-08-29;;JUN22;;;;;;;;;Spain;Madrid;;;;;;C-PED015387 - May;;27142;;;;;
Genomica S.A.U.;PDC;70;T1;2.0;S5/S11;2022-07-01;2022-07-15;2022-08-29;;JUL22;;;;;;;;;Spain;Madrid;;;;;;C-PED015387 - May;;27142;;;;;
Genomica S.A.U.;PDC;70;T1;2.0;S5/S11;2022-09-01;2022-09-15;;;SEP22;;;;;;;;;Spain;Madrid;;;;;;C-PED015387 - May;;27142;;;;;
Proactive Diagnostics;PDC;70;;2.0;S5/S11;2022-05-27;2022-08-19;2022-07-04;Part 2;;;;;;;;;;USA;Thousand Oaks;;1.0;;;;#20046;100870;27214;202160.0;2022-05;;2022;
The Francis Crick Institute;PDC-C;CL;T3;1.0;S5/S11;2021-09-03;;2022-03-24;Ersatz für verlorengegangene CM;;;;;;;;;;UK;London;;;;1.0;129376;PO-130256;;26442;;2022-06;;2022;
ADC;PDC;80;T2;75.0;S3;2022-06-01;2022-09-15;;;SEPT22 Call Off;;;;;;;;;Ireland;Donegal;;;;;;4700929821-1417-IED;;27220;;;;2022;
ADC;PDC;80;T2;75.0;S3;2022-10-01;2022-10-15;;;OCT22 Call Off;;;;;;;;;Ireland;Donegal;;;;;;4700929821-1417-IED;;27220;;;;2022;
ADC;PDC;80;T2;75.0;S3;2022-11-01;2022-11-15;;;NOV22 Call Off;;;;;;;;;Ireland;Donegal;;;;;;4700929821-1417-IED;;27220;;;;2022;
ADC;PDC;80;T2;75.0;S3;2022-12-01;2022-12-15;;;DEC22 Call Off;;;;;;;;;Ireland;Donegal;;;;;;4700929821-1417-IED;;27220;;;;2022;
InSilixa Inc (Cepheid);PDC;60;T1;1.0;S5/S11;2022-03-11;2022-06-03;2022-06-16;;;;;;;;;;;USA;Sunnyvale;;1.0;;;;4700062690;100818;26973;202088;;;;
ADC;PDC;80;T2;40.0;S3;2022-02-01;2022-02-01;2022-06-23;Part 2;Feb22 Call Off;;;;;;;;;Ireland;Donegal;;;;;;4700849191-1417-IED;;26418;;2022-02;;2022;
Queen Mary University of London (QMUL);PDC-C;CL;;1.0;S5/S11;2022-03-11;2022-06-03;2022-07-01;Part 2;;;;;;;;;;UK;London;;;;;;9758526;;26975;;2022-03;;2022;
IMP;PDC-C;CL;;4.0;S5/S11;2022-06-13;2022-09-05;2022-07-22;;;IMBA Institut für Molekulare Biotechnologie;;;;;;;;Austria;Vienna;;;;;;4500084094;;27241;;;;;
Xsensio SA;PDC;70;T3;1.0;S5/S11;2022-06-16;2022-09-08;2022-08-02;TK (2022-08-02);;;1;S3-27255;S3;1;;1;;Switzerland;Lausanne;;;;;;RG_20220210;;27255;;;;;
Ortho Clinical Diagnostics;PDC;80;T2;4.0;S5/S11;2022-06-13;2022-09-05;2022-07-08;;;;;;;;;;;USA;Rochester;;1.0;;;;9800107377;;27251;;;;;
Scienion GmbH;PDC;80;T4;1.0;S5/S11;2022-06-14;;2022-06-15;Kristina - Evonetix;es wurde keine OC erstellt;;;;;;;;;Germany;Berlin;;;;;;Evonetix-Projekte;;;;;;;
Uni Wageningen;PDC;70;T3;1.0;S5/S11;2022-06-10;2022-09-02;2022-07-20;;;;;;;;;;;Netherlands;Wageningen;;;;;;WUR1548403;;27254;;;;;
WAD GROUP CO. Ltd;PDC;Training;;1.0;S5/S11;2022-06-13;2022-09-05;2022-08-08;nur 1TK!;"150143 ; 145489";;1;CO F1.4 - 27257;CO F1.4;1;;1;;China;Shanghai;;;;;;WSWP20220610SCIENION-1;;27257;;;;;
WAD GROUP CO. Ltd;PDC;Training;;1.0;S5/S11;2022-06-13;2022-09-05;2022-08-08;nur 1TK!;"144960; 149424";;1;CO F1.4 - 27258;CO F1.4;1;;1;;China;Shanghai;;;;;;WSWP20220610SCIENION-2;;27258;;;;;
Institut Pasteur Paris;PDC-C;CS;;1.0;S5/S11;2022-06-10;2022-09-02;2022-07-27;+ TK;;;1;CO F1.4 - 27259;CO F1.4;1;;1;;France;Paris;;;;;;3000305707;;27259;;;;;
Institut Pasteur Paris;PDC-C;CM;;1.0;S5/S11;2022-06-10;2022-09-02;2022-07-27;;;;1;CO F1.4 - 27259;CO F1.4;;;;;France;Paris;;;;;;3000305707;;27259;;;;;
Institut Pasteur Paris;PDC-C;CL;;1.0;S5/S11;2022-06-10;2022-09-02;2022-07-27;;;;1;CO F1.4 - 27259;CO F1.4;;;;;France;Paris;;;;;;3000305707;;27259;;;;;
Infynity Biomarkers;PDC;80;T2;2.0;S5/S11;2022-06-14;2022-09-06;;;;;;;;;;;;France;Lyon;;;;;;#20065;;27268;;;;;
InSilixa Inc (Cepheid);PDC;60;T1;10.0;S5/S11;2022-05-13;2022-08-04;2022-07-21;neue Anschrift beachten!;Part 2;;;;;;;;;USA;Sunnyvale;;1.0;;;;4700066316;100861;27161;202147.0;2022-05;;2022;
ADC;PDC;80;T2;1.0;S3;2022-06-20;2022-06-24;2022-06-21;;;;;;;;;;;Ireland;Donegal;;;;1.0;145118;4700765574-1417-IED;;25718;;;;;
ADC;PDC;80;T2;1.0;S3;2022-06-20;2022-06-24;2022-06-21;;;;;;;;;;;Ireland;Donegal;;;;1.0;145978;4700765574-1417-IED;;25718;;;;;
ADC;PDC;80;T2;1.0;S3;2022-06-20;2022-06-24;2022-06-21;;;;;;;;;;;Ireland;Donegal;;;;1.0;135329;4700765574-1417-IED;;25718;;;;;
ADC;PDC;80;T2;1.0;S3;2022-06-20;2022-06-24;2022-06-21;;;;;;;;;;;Ireland;Donegal;;;;1.0;136025;4700765574-1417-IED;;25718;;;;;
Rice University;PDC;70;T1;1.0;S5/S11;2022-06-20;2022-09-14;2022-08-03;;;;;;;;;;;USA;Houston;;;;;;PO X03044228;;27275;217025;;;;
Rice University;PDC;80;;1.0;S5/S11;2022-06-20;2022-09-14;2022-08-03;;;;;;;;;;;USA;Houston;;;;;;PO X03044228;;27275;217025;;;;
Lund University;PDC-C;CM;;2.0;S5/S11;2022-06-21;2022-09-14;2022-08-08;1TK;;;1.0;CO F1.4 - 27274;CO F1.4;1.0;;1;;Sweden;Lund;;;;;;Contract Ref. V2022/679;;27274;;;;;
Lund University;PDC-C;CS;;1.0;S5/S11;2022-06-21;2022-09-14;2022-08-08;;;;;;;;;;;Sweden;Lund;;;;;;Contract Ref. V2022/679;;27274;;;;;
Lund University;PDC-C;CL;;1.0;S5/S11;2022-06-21;2022-09-14;2022-08-08;;;;;;;;;;;Sweden;Lund;;;;;;Contract Ref. V2022/679;;27274;;;;;
Nanyang Technological University;PDC;70;T4;1.0;S5/S11;2022-06-16;2022-09-14;2022-07-07;TK@ (2022-07-07);;;1;S3-27281;S3;1;;1;;Singapur;Singapore;;;;;;9100105556;;27281;;;;;
Utrecht University (UMC);PDC-C;CM;;4.0;S5/S11;2022-05-16;2022-08-08;2022-08-08;;;;;;;;;;;Netherlands;Utrecht;;;;;;5700247365;;27283;;2022-05;;2022;
Fraunhofer CMI;PDC;90;;2.0;S5/S11;2022-06-22;2022-09-14;2022-08-17;;;Manufacturing Innovation;;;;;;;;USA;Brookline;;;;;;INT-001786;100884;27284;202180;;2022-08;;2022.0
ADC;PDC;80;T2;6.0;S3;2022-02-01;2022-02-01;2022-06-30;Part 3;Feb22 Call Off;;;;;;;;;Ireland;Donegal;;;;;;4700849191-1417-IED;;26418;;2022-02;;2022;
Randox Teoranta;PDC;80;;10.0;S5/S11;2022-04-14;2022-07-07;2022-01-07;Part 2;;;;;;;;;;Ireland;Dungloe;;;;;;525778;;27081;;2022-04;;2022;
Uni Nottingham;PDC;70;T1;10.0;S5/S11;2022-06-23;2022-09-19;2022-08-25;;;;;;;;;;;UK;Nottingham;;;;;;4527938;;27285;;;2022-08;;2022.0
Uni Nottingham;PDC;70;T2;10.0;S5/S11;2022-06-23;2022-09-19;2022-08-23;;;;;;;;;;;UK;Nottingham;;;;;;4527938;;27285;;;2022-08;;2022.0
Zhongke Scientific & Technical Co. Ltd;PDC;80;T2;4.0;S5/S11;2022-06-24;2022-09-19;2022-08-17;;;Huanjibio;;;;;;;;China;Guangzhou;;;;;;220120-NS-PDC-01;;27288;;;2022-08;;2022.0
Zhongke Scientific & Technical Co. Ltd;PDC;90;T2;1.0;S5/S11;2022-06-24;2022-09-19;2022-08-03;;;Eaglenos;;;;;;;;China;Guangzhou;;;;;;220607-NS-PDC-01;;27287;;;;;
Zhongke Scientific & Technical Co. Ltd;PDC;90;T2;10.0;S5/S11;2022-06-24;2022-09-20;2022-08-16;1TK - 136190, 145211;zusammen mit SX (8-Kanal) 1;Hangzhou Bufeng;1.0;SX;SX;1.0;;1;;China;Guangzhou;;;;;;20220622-ZHONGKE;;27291;;;2022-08;;2022.0
Erasmus MC Rotterdam;PDC;80;T4;1.0;S5/S11;2022-06-24;2022-09-20;2022-08-03;;;;;;;;;;;Netherlands;Rotterdam;;;;;;11133285;;27295;;;;;
AMDI Sunflower;PDC;60;T1;5.0;S5/S11;2022-06-27;2022-06-28;2022-08-22;;;;;;;;;;;USA;Santa Ana;;1.0;;;;POAM7051;202182;27297;;;;;
BCCRC;PDC-C;CM;;1.0;S5/S11;2022-06-28;2022-09-20;2022-08-16;;;British Columbia Cancer Research Center / Dept. Mol Onc;;;;;;;;Canada;Vancouver;;1.0;;;;0300283193;;27298;202183;;2022-08;;2022.0
Ortho Clinical Diagnostics;PDC;80;T2;1.0;S5/S11;2022-06-27;2022-09-20;2022-07-08;;;;;;;;;;;USA;Rochester;;1.0;;;;9800086202;100888;27299;;;;;
Zhongke Scientific & Technical Co. Ltd;PDC;90;T2;8.0;S5/S11;2022-06-27;2022-09-20;2022-07-20;1TK! Gesendet 2022-07-21;zusammen mit S12 (4-Kanal) 1;Taizhou Synogene Biotech;1.0;S12;S12;1.0;;1;;China;Guangzhou;;;;;;20220621-ZHONGKE;;27294;;;;;
New Business International Trading;PDC;80;T4;10.0;S5/S11;2022-06-24;2022-09-20;2022-08-15;"1TK; 157605, 105219";;Wuhan Institute of Quantum Technology;1.0;S12_27296;S12;1.0;;8;;China;Hong Kong;;;;;;;;27296;;;2022-08;;2022.0
Scienion GmbH;PDC;70;T1;3.0;S5/S11;2022-06-13;;2022-06-24;;;;;;;;;;;Germany;Berlin;;;;;;;;27290;;;;;
K&K Constultant Group Inc;PDC;80;T2;1.0;S5/S11;2022-06-28;;2022-07-04;;;;;;;;;;;USA;Torrance;;1.0;;1;139366;15494;100844;27100;;;;;
K&K Constultant Group Inc;PDC;80;T2;1.0;S5/S11;2022-06-28;;2022-07-04;;;;;;;;;;;USA;Torrance;;1.0;;1;145058;15494;100844;27100;;;;;
Pamgene International B.V.;PDC;70;;1.0;S5/S11;2022-06-23;2022-06-02;2022-06-28;;;;;;;;;;;Netherlands;Hertogenbosch;;;;1;142225;PO-MAN-000473;;26965;;;;;
University Medical;PDC;80;T1;1.0;S5/S11;2022-06-23;2022-06-28;2022-06-28;;;;;;;;;;;USA;Irvine;;1.0;;1;141562;3491;100651;26157.0;201851.0;;;;
ADC;PDC;Training;;1.0;S5/S11;2022-06-22;2022-09-15;2022-08-02;nur 1 TK am 2022-08-02;;;1.0;;OEM;;;2;;UK;Witney;;;;;;8039054;;27276;;;;;
ADC;PDC;80;T2;21.0;S3;2022-03-01;2022-03-01;2022-07-07;Part 2;Mar22 Call Off;;;;;;;;;Ireland;Donegal;;;;;;4700849191-1417-IED;;26418;;2022-03;;2022;
GenID GmbH;PDC;60;T2;1.0;S5/S11;2022-06-30;2022-09-22;2022-08-08;;;;;;;;;;;Germany;Straussberg;;;;;;105400;;27307;;;;;
PCL Inc;PDC;SolB;;10.0;S5/S11;2022-06-28;2022-09-20;2022-08-22;;;;;;;;;;102.0;South Korea;Seoul;;;;;;20220622-PCL0054;;27308;;;2022-08;;2022.0
Imperial College;PDC-C;CL;;1.0;S5/S11;2022-07-04;2022-09-26;2022-08-22;;;Department of Bioengineering;;;;;;;;UK;London;;;;;;WS / 4489393;;27311;;;2022-08;;2022.0
ISAR Bioscience GmbH;PDC;80;;2.0;S5/S11;2022-07-06;2022-09-28;2022-08-17;;;;;;;;;;;Germany;Planegg;;;;;;eSHOP 20067 / ISAR220705_3;;27317;;;2022-08;;2022.0
Scienion GmbH;PDC;70;T1;1.0;S5/S11;2022-07-05;2022-09-27;2022-07-13;oder 80 / Etablierung Puffer-QC;Stephani Cabelnes;;;;;;;;0.0;Germany;Berlin;;;;;;;;27313;;;;;
Scienion GmbH;PDC;70;T3;1.0;S5/S11;2022-07-05;2022-09-27;2022-07-13;oder 80 / Etablierung Puffer-QC;Stephani Cabelnes;;;;;;;;0.0;Germany;Berlin;;;;;;;;27313;;;;;
New Business International Trading;PDC;70;T4;3.0;S5/S11;2022-07-07;2022-09-29;2022-08-08;1TK @ 2022-08-29;;Shanghai Institute of Materia Medica Chinese;1.0;S3_27318;S3;1.0;;1;;China;Hong Kong;;;;;;20220701-ZHONGKE;;27318;;;;;
Scienion GmbH;PDC;FAT;;40.0;S5/S11;2022-07-01;2022-09-23;2022-07-25;Olli K. Teil 1 (40 von 132) bis Ende KW31;COP 3 (Intern);;;;;;;;;Germany;Berlin;;;;;;FAT Nozzle E-plex + COP 3;;27309;;;;;
Scienion GmbH;PDC;FAT;;40.0;S5/S11;2022-07-01;2022-09-23;2022-07-29;Olli K. Teil 1 (80 von 132) bis Ende KW31;COP 3 (Intern);;;;;;;;;Germany;Berlin;;;;;;FAT Nozzle E-plex + COP 3;;27309;;;;;
Scienion GmbH;PDC;FAT;;52.0;S5/S11;2022-07-01;2022-09-23;2022-08-02;Olli K. Teil 1 (132 von 132) bis Ende KW31;COP 3 (Intern);;;;;;;;;Germany;Berlin;;;;;;FAT Nozzle E-plex + COP 3;;27309;;;;;
Scienion GmbH;PDC;FAT;;48.0;S5/S11;2022-07-01;2022-09-23;2022-08-08;Olli K.  Teil 1 (48 von 100) bis Ende KW34;E-plex III (Intern);;;;;;;;;Germany;Berlin;;;;;;FAT Nozzle E-plex + COP 3;;27309;;;;;
Scienion GmbH;PDC;FAT;;52.0;S5/S11;2022-07-01;2022-09-23;2022-08-15;Olli K.  Teil 1 (100 von 100) bis Ende KW34;E-plex III (Intern);;;;;;;;;Germany;Berlin;;;;;;FAT Nozzle E-plex + COP 3;;27309;;;;;
ADC;PDC;80;T2;56.0;S3;2022-04-01;2022-04-01;2022-07-13;Part 2;Apr22 Call Off;;;;;;;;;Ireland;Donegal;;;;;;4700849191-1417-IED;;26418;;2022-04;;2022;
Uni Wien;PDC-C;CM;;1.0;S5/S11;2022-07-14;2022-10-05;2022-08-15;;;Institute of Analytical Chemistry;;;;;;;;Austria;Vienna;;;;;;BE523005;;27333;;;2022-08;2022;2022.0
Uni Wien;PDC-C;CM;;1.0;S5/S11;2022-07-14;2022-10-05;2022-08-15;;;Institute of Analytical Chemistry;;;;;;;;Austria;Vienna;;;;;;AA5230011;;27334;;;2022-08;2022;2022.0
Universitätsklinikum Mainz;PDC;90;T2;1.0;S5/11;2022-07-07;2022-09-29;2022-08-22;;;Johannes Gutenberg - Universität Mainz;;;;;;;;Germany;Mainz;;;;;;4510734468;;27321;;;;;
Uni Zürich;PDC;90;T1;1.0;S5/S11;2022-07-08;2022-09-30;2022-08-22;;;;;;;;;;;Switzerland;Zurich;;;;;;220705-PN-D-CH-01;;27322;;;;;
Dr. Fooke - Achterrath Laboratorien GmbH;PDC;70;T3;2.0;S5/S11;2022-07-13;2022-10-05;2022-08-03;;;;;;;;;;;Germany;Neuss;;;;;;B220215;;27330;;;;2022;2022.0
HelixBind Inc;PDC;80;T1;4.0;S5/S11;2022-07-13;2022-10-05;2022-08-15;;;;;;;;;;;USA;Boxborough;;;;;;PO 42;;27332;;;2022-08;2022;2022-08
Randox Teoranta;PDC;80;;10.0;S5/S11;2022-07-13;2022-10-05;2022-09-01;Part 1;;;;;;;;;;Ireland;Dungloe;;;;;;526309;;27331;;;;;
CEA Saclay;PDC;90;T2;1.0;S5/S11;2022-07-12;2022-10-04;2022-08-17;;;;;;;;;;;France;Gif sur Yvette;;;;;;4000969343 - P3423;;27325;;;2022-08;;2022.0
CEA Saclay;PDC;90;T3;1.0;S5/S11;2022-07-12;2022-10-04;2022-08-17;;;;;;;;;;;France;Gif sur Yvette;;;;;;4000969343 - P3423;;27325;;;2022-08;;2022.0
Scienion GmbH;PDC;FAT;;2.0;S5/S11;2022-07-01;2022-10-06;2022-07-14;Oliver Rüffer;;;;;;;;;;Germany;Berlin;;;;;;;;27338;;;;;
ADC;PDC;80;T2;26.0;S3;2022-04-01;2022-04-01;2022-07-19;Part 3;Apr22 Call Off;;;;;;;;;Ireland;Donegal;;;;;;4700849191-1417-IED;;26418;;2022-04;;2022;
Scienion Ltd;PDC;70;T1;4.0;S5/S11;2022-07-15;2022-10-07;2022-08-15;;;;;;;;;;;UK;Chichester;;;;;;PO-0476;;27340;;;2022-08;2022;2022.0
Quotient;PDC;80;T2;8.0;S5/S11;2022-04-13;2022-10-10;2022-07-27;;;;;;;;;;;United Kingdom;Penicuik;;;;;;Q009757;;27343;;;;;
Dynamic Biosensors GmbH;PDC;60;T1;3.0;S5/S11;2022-07-18;2022-10-10;2022-09-02;;;;;;;;;;;Germany;Planegg;;;;;;15.07.2022;;27347;;;;;
IMP;PDC-C;CL;;3.0;S5/S11;2022-06-13;2022-10-10;2022-08-22;;;IMBA Institut für Molekulare Biotechnologie;;;;;;;;Austria;Vienna;;;;;;6102272424;;27348;;;2022-08;;2022.0
ADC;PDC;80;T2;31.0;S3;2022-05-01;2022-05-01;2022-08-16;Part 3;May22 Call Off;;;;;;;;;Ireland;Donegal;;;;;;4700849191-1417-IED;;26418;;2022-05;;2022;
Randox Teoranta;PDC;80;;10.0;S5/S11;2022-06-02;2022-08-25;2022-07-27;Part 2;;;;;;;;;;Ireland;Dungloe;;;;;;526091;;27233;;;;;
ADC;PDC;80;T2;15.0;S3;2022-02-16;2022-07-15;2022-07-29;JUL22 Call Off 4/4;JUL22 Call Off;;;;;;;;;UK;Witney;;;;;;0A84930;;26947;;2022-02;;2022;
Ortho Clinical Diagnostics;PDC;80;T4;4.0;S5/S11;2022-07-13;2022-10-13;2022-08-25;;;;;;;;;;;USA;Rochester;;1.0;;;;9800109234;100898;27360;;;;;
Optolane Technologies Inc;PDC;90;T1;5.0;S5/S11;2022-07-21;2022-10-13;2022-08-29;;;;;;;;;;;South Korea;Seongnam-si (Gyeonggi-do);;;;;;OLPG_20220721-001;;27358;;;;;
Scienion GmbH;PDC;70;T1;1.0;S5/S11;2022-07-21;2022-10-13;2022-08-05;Stephani Cabelnes;Stephani Cabelnes;;;;;;;;;Germany;Berlin;;;;;;;;27359;;;;;
University of Liverpool;PDC-C;CM;;2.0;S5/S11;2022-07-18;;2022-08-17;"1TK; 125406, 124653";;"Life Sciences; Biosciences Stores";1.0;;CO F1.4;1.0;;1;;United Kingdom;Liverpool;;;;;;HLS/100734563;;27344;;;2022-08;;2022.0
Queen Mary University of London (QMUL);PDC-C;CS;;2.0;S5/S11;2022-07-15;2022-10-07;2022-08-29;;;;;;;;;;;UK;London;;;;;;9777334;;27350;;;;;
Queen Mary University of London (QMUL);PDC-C;CM;;2.0;S5/S11;2022-07-15;2022-10-07;2022-08-29;;;;;;;;;;;UK;London;;;;;;9777334;;27350;;;;;
R-Biopharm AG;PDC;100;;2.0;S5/S11;2022-07-20;2022-10-12;2022-08-29;;;;;;;;;;;Germany;Darmstadt;;;;;;2020-00013487;;27354;;;;;
ADC;PDC;80;T2;1.0;S3;2022-07-25;2022-07-27;2022-07-27;;152744 reconditioned zurück;;;;;;;;;Ireland;Donegal;;;;1.0;152744;4700765574-1417-IED;;25718;;;;;
ADC;PDC;80;T2;1.0;S3;2022-07-25;2022-07-27;2022-07-27;;;;;;;;;;;Ireland;Donegal;;;;1.0;149648;4700849191-1417-IED;;26418;;;;;
Aryballe Technologies;PDC;70;T2;4.0;S5/S11;2022-07-20;2022-10-12;2022-08-23;;;;;;;;;;;France;Grenoble;;;;;;ARY22-0358;;27364;;;2022-08;;2022.0
Aryballe Technologies;PDC;60;T2;1.0;S5/S11;2022-07-20;2022-10-12;2022-08-23;;;;;;;;;;;France;Grenoble;;;;;;ARY22-0358;;27364;;;2022-08;;2022.0
ADC;PDC;80;T2;15.0;S3;2022-02-16;2022-07-15;2022-07-29;JUL22 Call Off 3/4;JUL22 Call Off;;;;;;;;;UK;Witney;;;;;;0A84930;;26947;;2022-02;;2022;
Shanghai Aifei Electronic Technology Co;PDC-C;CS;;1.0;S5/S11;2022-07-18;2022-10-10;2022-07-21;Reklamation Anfang dieses Jahres;;;;;;;;;107.0;China;Shanghai;;;;1;128891;WSPO211013K;;26545;;2021-10;2022-01;2021;2022.0
Uni Cambridge;PDC-C;CL;;1.0;S5/S11;2022-06-01;2022-10-24;2022-06-01;Reklamation;;CRUK Cambridge Institute;;;;;;;;England;Cambridge;;;;1;136382;SW-3528960;;26897;;2022-02;2022-06;2022;2022.0
Qorvo Biotechnologies LLC;PDC;70;T4;4.0;S5/S11;2022-09-01;;2022-08-30;;Sep22 Call Off;;;;;;;;;USA;Plymouth;;1.0;;;;2459391;100693;26360;;2022-09;;2022;
Shanghai Aifei Electronic Technology Co;PDC-C;CL;;2.0;S5/S11;2022-08-02;2022-10-25;2022-08-31;;;;;;;;;;;China;Shanghai;;;;;;WSPO220726K;;27378;;;;;
Shanghai Aifei Electronic Technology Co;PDC-C;CM;;3.0;S5/S11;2022-08-02;2022-10-25;2022-08-31;;;;;;;;;;;China;Shanghai;;;;;;WSPO220726K;;27378;;;;;
Shanghai Aifei Electronic Technology Co;PDC-C;CS;;2.0;S5/S11;2022-08-02;2022-10-25;2022-08-31;;;;;;;;;;;China;Shanghai;;;;;;WSPO220726K;;27378;;;;;
QuantuMDx Group Limited;PDC;80;T1;1.0;S5/S11;2022-08-02;;2022-08-29;;;;;;;;;;;UK;Newcastle;;;;;;eSHOP 20074;;27387;;;;;
Attomarker Ltd;PDC;70;T3;1.0;S5/S11;2022-08-03;2022-10-26;2022-08-29;;;;;;;;;;;UK;Exeter;;;;;;eSHOP 20075;;27388;;;;;
Attomarker Ltd;PDC;70;T2;1.0;S5/S11;2022-08-03;2022-10-26;2022-08-29;;;;;;;;;;;UK;Exeter;;;;;;eSHOP 20077;;27397;;;;;
Johns Hopkins University;PDC-C;CM;;1.0;S5/S11;2022-08-02;2022-10-25;2022-08-08;Reklamation;;;;;;;;;;USA;Baltimore;;1.0;;1.0;149753;2005445328;100853;27124;202132.0;;;;
Quidel;NDC;NL;T2;10.0;LEE;;;;;;;;;;;;;;USA;San Diego;;;;;;PO 104019635;;27400;;;;;
Scienion GmbH;PDC;FAT;;2.0;S5/S11;2022-08-04;2022-08-04;2022-08-04;157868, 156837;Guillermo Heins;;;;;;;;;Germany;Berlin;;;;;;;;27410;;;;;
Scienion GmbH;PDC;Dummy;;1.0;S5/S11;2022-08-04;2022-08-04;2022-08-04;1x Dummy Set;Jan Espenschied;;;;;;;;;Germany;Berlin;;;;;;;;27410;;;;;
ADC;PDC;80;T2;30.0;S3;2022-05-01;2022-05-01;2022-08-05;Part 2;May22 Call Off;;;;;;;;;Ireland;Donegal;;;;;;4700849191-1417-IED;;26418;;2022-05;;2022;
Genalyte Inc;PDC;70;T3;2.0;S5/S11;2022-08-04;2022-10-27;2022-09-05;;;;;;;;;;101.0;USA;San Diego;;1.0;;;;;100902;27402;;2022-08;;;
Dr. Fooke - Achterrath Laboratorien GmbH;PDC;70;T3;4.0;S5/S11;2022-07-29;2022-10-21;;;;;;;;;;;;Germany;Neuss;;;;;;B220264;;27404;;;;2022;2022.0
Applied Microarrays Inc;PDC;70;T2;8.0;S5/S11;2022-07-28;2022-10-20;;;;;;;;;;;137.0;USA;Tempe;;1.0;;;;;100905;27405;;2022-07;;2022;
Mecwins SA;PDC;100;;1.0;S3;2022-08-02;2022-10-25;2022-09-01;;;;;;;;;;;Spain;Madrid;;;;;;#20078;;27407;;2022-08;;2022;2022.0
Randox Crumlin;PDC;80;T4;16.0;S5/S11;2022-08-05;2022-10-28;;;;;;;;;;;;UK;Crumlin;;;;;;190391;;27417;;2022-08;;2022;
