;customer_id;product_family;size_new;coating_new;nozzle;price_of_nozzle;amount;machine_type;price_of_machine;date_order;date_delivery_is;delivery_time;locality_country;locality_city;replacement_delivery;sales_revenue
2232;313;P1;30;B2;P1_30_B2;750;1.0;none;0;2022-02-11;2022-04-22;70.0;China;Guangzhou;0.0;750.0
2233;210;P1;20;B4;P1_20_B4;800;2.0;none;0;2022-02-10;2022-03-23;41.0;Japan;Tokyo;0.0;1600.0
2234;2;P1;30;B2;P1_30_B2;750;1.0;none;0;2022-02-16;2022-02-22;6.0;Ireland;Donegal;1.0;750.0
2235;2;P1;30;B2;P1_30_B2;750;1.0;none;0;2022-02-16;2022-02-22;6.0;Ireland;Donegal;1.0;750.0
2236;2;P1;30;B2;P1_30_B2;750;1.0;none;0;2022-02-16;2022-02-22;6.0;Ireland;Donegal;1.0;750.0
2237;2;P1;30;B2;P1_30_B2;750;1.0;none;0;2022-02-16;2022-02-22;6.0;Ireland;Donegal;1.0;750.0
2238;2;P1;30;B2;P1_30_B2;750;1.0;none;0;2022-02-16;2022-02-22;6.0;Ireland;Donegal;1.0;750.0
2239;2;P1;30;B2;P1_30_B2;750;1.0;none;0;2022-02-16;2022-02-22;6.0;Ireland;Donegal;1.0;750.0
2240;2;P1;30;B2;P1_30_B2;750;1.0;none;0;2022-02-16;2022-02-22;6.0;Ireland;Donegal;1.0;750.0
2241;2;P1;30;B2;P1_30_B2;750;1.0;none;0;2022-02-16;2022-02-22;6.0;Ireland;Donegal;1.0;750.0
2242;2;P1;30;B2;P1_30_B2;750;1.0;none;0;2022-02-16;2022-02-22;6.0;Ireland;Donegal;1.0;750.0
2243;2;P1;30;B2;P1_30_B2;750;1.0;none;0;2022-02-16;2022-02-22;6.0;Ireland;Donegal;1.0;750.0
2244;117;P1;20;B1;P1_20_B1;750;2.0;none;0;2022-02-15;2022-05-19;93.0;Spain;Castelldefels;0.0;1500.0
2245;296;P1;20;B3;P1_20_B3;750;2.0;none;0;2022-02-11;2022-05-23;101.0;Netherlands;Utrecht;0.0;1500.0
2246;203;P1;10;B4;P1_10_B4;850;1.0;none;0;2021-10-18;2022-02-18;123.0;Sweden;Uppsala;0.0;850.0
2247;203;P1;10;B4;P1_10_B4;850;3.0;none;0;2021-10-18;2022-02-25;130.0;Sweden;Uppsala;0.0;2550.0
2248;2;P1;30;B2;P1_30_B2;750;5.0;none;0;2021-11-01;2022-02-28;119.0;Ireland;Donegal;0.0;3750.0
2249;36;P1;20;B1;P1_20_B1;750;1.0;none;0;2021-08-13;2022-02-25;196.0;Russia;St. Petersburg;0.0;750.0
2250;36;P1;20;B3;P1_20_B3;750;1.0;none;0;2021-08-13;2022-03-16;215.0;Russia;St. Petersburg;0.0;750.0
2251;230;P2;C2;B0;P2_C2_B0;700;1.0;M8;60000;2021-12-13;2022-02-22;71.0;South Korea;Seoul;0.0;60700.0
2252;237;P1;X5;B0;P1_X5_B0;50;50.0;none;0;2022-02-14;2022-03-12;26.0;USA;Phoenix;0.0;2500.0
2253;238;P1;X5;B0;P1_X5_B0;50;50.0;none;0;2022-02-14;2022-03-14;28.0;UK;Chichester;0.0;2500.0
2254;58;P1;X5;B0;P1_X5_B0;50;50.0;none;0;2022-02-14;2022-03-24;38.0;USA;Phoenix;0.0;2500.0
2255;203;P1;10;B4;P1_10_B4;850;2.0;none;0;2021-10-18;2022-03-17;150.0;Sweden;Uppsala;0.0;1700.0
2256;180;P1;20;B4;P1_20_B4;800;9.0;none;0;2022-02-14;2022-05-13;88.0;Australia;Scoresby;0.0;7200.0
2257;237;P2;C2;B0;P2_C2_B0;700;2.0;none;0;2022-02-15;2022-08-02;168.0;USA;Phoenix;0.0;1400.0
2258;237;P2;C3;B0;P2_C3_B0;700;2.0;none;0;2022-02-15;2022-08-02;168.0;USA;Phoenix;0.0;1400.0
2259;237;P1;30;B2;P1_30_B2;750;1.0;none;0;2022-02-15;2022-06-29;134.0;USA;Phoenix;0.0;750.0
2260;237;P1;40;B2;P1_40_B2;750;1.0;none;0;2022-02-15;2022-04-21;65.0;USA;Phoenix;0.0;750.0
2261;158;P1;30;B1;P1_30_B1;750;5.0;none;0;2022-02-15;2022-04-21;65.0;USA;Northbrook;0.0;3750.0
2262;158;P1;30;B1;P1_30_B1;750;6.0;none;0;2022-05-01;2022-04-29;2.0;USA;Northbrook;0.0;4500.0
2263;158;P1;30;B1;P1_30_B1;750;6.0;none;0;2022-06-01;2022-06-02;1.0;USA;Northbrook;0.0;4500.0
2264;158;P1;30;B1;P1_30_B1;750;6.0;none;0;2022-07-01;2022-06-16;15.0;USA;Northbrook;0.0;4500.0
2265;158;P1;30;B1;P1_30_B1;750;6.0;none;0;2022-08-01;2022-08-02;1.0;USA;Northbrook;0.0;4500.0
2266;158;P1;30;B1;P1_30_B1;750;6.0;none;0;2022-09-01;2022-08-29;3.0;USA;Northbrook;0.0;4500.0
2273;55;P2;C3;B0;P2_C3_B0;700;1.0;none;0;2022-02-17;2022-05-27;99.0;USA;Los Angeles;0.0;700.0
2274;55;P1;30;B0;P1_30_B0;750;1.0;none;0;2022-02-17;2022-05-27;99.0;USA;Los Angeles;0.0;750.0
2275;266;P2;C3;B0;P2_C3_B0;700;1.0;none;0;2022-02-21;2022-05-27;95.0;UK;Cambridge;0.0;700.0
2276;317;P1;40;B0;P1_40_B0;750;4.0;none;0;2022-02-18;2022-04-20;61.0;Spain;San Sebastian;0.0;3000.0
2277;180;P1;20;B4;P1_20_B4;800;9.0;none;0;2022-02-23;2022-05-19;85.0;Australia;Scoresby;0.0;7200.0
2284;154;P1;40;B0;P1_40_B0;750;3.0;none;0;2022-02-24;2022-03-03;7.0;France;Lyon;0.0;2250.0
2285;58;P2;C2;B3;P2_C2_B3;700;1.0;none;0;2021-08-06;2022-06-17;315.0;France;Lyon;0.0;700.0
2286;317;P1;40;B0;P1_40_B0;750;1.0;none;0;2022-02-28;2022-03-01;1.0;Spain;San Sebastian;1.0;750.0
2287;74;P1;20;B3;P1_20_B3;750;1.0;none;0;2022-02-24;2022-03-02;6.0;Germany;Neuss;1.0;750.0
2288;180;P1;20;B4;P1_20_B4;800;3.0;none;0;2021-11-25;2022-03-16;111.0;Australia;Scoresby;0.0;2400.0
2289;133;P1;40;B4;P1_40_B4;800;1.0;none;0;2022-03-07;2022-03-07;0.0;France;Loos;1.0;800.0
2290;255;P1;10;B3;P1_10_B3;750;1.0;M3;100000;2022-03-09;2022-03-17;8.0;USA;Cambridge;1.0;100750.0
2291;282;P1;40;B3;P1_40_B3;750;1.0;none;0;2022-02-11;2022-04-21;69.0;Spain;Valencia;0.0;750.0
2292;260;P1;20;B4;P1_20_B4;800;2.0;none;0;2022-02-28;2022-05-25;86.0;USA;San Francisco;0.0;1600.0
2293;220;P1;30;B0;P1_30_B0;750;10.0;none;0;2022-02-28;2022-05-17;78.0;Ireland;Dungloe;0.0;7500.0
2294;313;P1;30;B3;P1_30_B3;750;10.0;none;0;2022-03-01;2022-05-25;85.0;China;Guangzhou;0.0;7500.0
2295;289;P2;CN;B0;P2_CN_B0;600;1.0;none;0;2022-03-03;2022-05-25;83.0;USA;Madison;0.0;600.0
2296;97;P1;30;B3;P1_30_B3;750;1.0;none;0;2021-10-25;2022-03-03;129.0;Netherlands;Wijchen;0.0;750.0
2297;199;P1;30;B0;P1_30_B0;750;1.0;none;0;2022-03-03;2022-06-02;91.0;USA;Richland;0.0;750.0
2298;199;P1;30;B2;P1_30_B2;750;1.0;none;0;2022-03-03;2022-06-02;91.0;USA;Richland;0.0;750.0
2299;199;P1;30;B3;P1_30_B3;750;1.0;none;0;2022-03-03;2022-06-02;91.0;USA;Richland;0.0;750.0
2300;199;P2;C1;B0;P2_C1_B0;700;1.0;none;0;2022-03-03;2022-06-10;99.0;USA;Richland;0.0;700.0
2301;199;P2;C2;B0;P2_C2_B0;700;1.0;none;0;2022-03-03;2022-06-10;99.0;USA;Richland;0.0;700.0
2302;199;P2;C3;B0;P2_C3_B0;700;1.0;none;0;2022-03-03;2022-06-02;91.0;USA;Richland;0.0;700.0
2303;2;P1;30;B2;P1_30_B2;750;27.0;none;0;2021-12-01;2022-03-28;117.0;Ireland;Donegal;0.0;20250.0
2304;2;P1;30;B2;P1_30_B2;750;20.0;none;0;2021-12-01;2022-03-10;99.0;UK;Witney;0.0;15000.0
2305;2;P1;30;B2;P1_30_B2;750;25.0;none;0;2021-10-01;2022-03-16;166.0;Ireland;Donegal;0.0;18750.0
2306;2;P1;30;B2;P1_30_B2;750;20.0;none;0;2021-12-01;2022-03-17;106.0;UK;Witney;0.0;15000.0
2307;2;P1;30;B2;P1_30_B2;750;25.0;none;0;2021-10-01;2022-04-01;182.0;Ireland;Donegal;0.0;18750.0
2308;237;P1;50;B2;P1_50_B2;750;1.0;none;0;2022-03-07;2022-03-15;8.0;USA;Phoenix;1.0;750.0
2309;175;P1;30;B1;P1_30_B1;750;1.0;none;0;2022-03-17;2022-03-21;4.0;USA;Brooklyn Park;1.0;750.0
2310;114;P1;10;B1;P1_10_B1;750;1.0;none;0;2022-03-21;2022-03-25;4.0;USA;Boxborough;1.0;750.0
2311;114;P1;30;B1;P1_30_B1;750;1.0;none;0;2022-03-21;2022-03-25;4.0;USA;Boxborough;1.0;750.0
2312;2;P1;30;B2;P1_30_B2;750;25.0;none;0;2021-12-01;2022-04-01;121.0;UK;Witney;0.0;18750.0
2313;210;P1;20;B4;P1_20_B4;800;6.0;none;0;2022-02-10;2022-05-05;84.0;Japan;Tokyo;0.0;4800.0
2314;237;P1;10;B1;P1_10_B1;750;10.0;M3;100000;2022-03-04;2022-04-27;54.0;USA;Phoenix;0.0;107500.0
2315;2;P1;40;B0;P1_40_B0;750;5.0;none;0;2022-02-21;2022-04-28;66.0;UK;Witney;0.0;3750.0
2316;2;P1;30;B2;P1_30_B2;750;30.0;none;0;2022-02-16;2022-07-14;148.0;UK;Witney;0.0;22500.0
2317;2;P1;30;B2;P1_30_B2;750;15.0;none;0;2022-08-01;2022-08-26;25.0;UK;Witney;0.0;11250.0
2322;281;P1;10;B1;P1_10_B1;750;1.0;none;0;2022-03-02;2022-05-10;69.0;Germany;Aachen;0.0;750.0
2323;281;P1;50;B4;P1_50_B4;800;1.0;none;0;2022-03-02;2022-05-13;72.0;Germany;Aachen;0.0;800.0
2324;88;P1;20;B1;P1_20_B1;750;2.0;none;0;2022-03-08;2022-05-30;83.0;Germany;Luebeck;0.0;1500.0
2325;313;P1;20;B2;P1_20_B2;750;10.0;none;0;2022-03-09;2022-05-31;83.0;China;Guangzhou;0.0;7500.0
2326;121;P2;C3;B0;P2_C3_B0;700;3.0;none;0;2022-03-07;2022-07-04;119.0;Austria;Vienna;0.0;2100.0
2327;249;P1;20;B1;P1_20_B1;750;2.0;none;0;2022-03-09;2022-05-30;82.0;UK;Melbourn;0.0;1500.0
2328;2;P1;30;B2;P1_30_B2;750;3.0;none;0;2021-11-18;2022-03-15;117.0;USA;Alameda;0.0;2250.0
2329;210;P1;20;B4;P1_20_B4;800;10.0;none;0;2022-03-10;2022-06-10;92.0;Japan;Tokyo;0.0;8000.0
2330;201;P1;20;B0;P1_20_B0;750;4.0;none;0;2022-03-10;2022-06-10;92.0;Netherlands;Hertogenbosch;0.0;3000.0
2331;203;P1;10;B4;P1_10_B4;850;3.0;none;0;2022-03-10;2022-05-23;74.0;Sweden;Uppsala;0.0;2550.0
2332;127;P1;30;B2;P1_30_B2;750;4.0;none;0;2022-03-10;2022-05-25;76.0;Lithuania;Vilnius;0.0;3000.0
2333;3;P1;20;B2;P1_20_B2;750;1.0;none;0;2022-03-10;2022-06-08;90.0;Netherlands;Amsterdam;0.0;750.0
2334;313;P1;30;B3;P1_30_B3;750;2.0;M1;40000;2022-03-09;2022-04-27;49.0;China;Guangzhou;0.0;41500.0
2335;75;P1;20;B3;P1_20_B3;750;2.0;none;0;2022-03-14;2022-05-30;77.0;USA;Durham;0.0;1500.0
2336;211;P2;C3;B0;P2_C3_B0;700;2.0;none;0;2022-03-11;2022-06-17;98.0;UK;London;0.0;1400.0
2337;290;P1;50;B2;P1_50_B2;750;2.0;none;0;2022-03-11;2022-06-02;83.0;UK;York;0.0;1500.0
2338;262;P2;C2;B0;P2_C2_B0;700;2.0;none;0;2022-03-14;2022-06-06;84.0;Germany;Göttingen;0.0;1400.0
2341;237;P2;C2;B0;P2_C2_B0;700;2.0;M7;55000;2022-03-16;2022-04-11;26.0;USA;Phoenix;0.0;56400.0
2342;237;P2;C3;B0;P2_C3_B0;700;1.0;M7;55000;2022-03-16;2022-04-06;21.0;USA;Phoenix;0.0;55700.0
2343;237;P1;30;B0;P1_30_B0;750;2.0;M7;55000;2022-03-16;2022-04-04;19.0;USA;Phoenix;0.0;56500.0
2344;237;P2;C2;B0;P2_C2_B0;700;2.0;M7;55000;2022-03-16;2022-04-04;19.0;USA;Phoenix;0.0;56400.0
2345;237;P2;C3;B0;P2_C3_B0;700;1.0;M7;55000;2022-03-16;2022-04-04;19.0;USA;Phoenix;0.0;55700.0
2346;237;P1;30;B0;P1_30_B0;750;2.0;M7;55000;2022-03-16;2022-04-04;19.0;USA;Phoenix;0.0;56500.0
2347;176;P1;20;B2;P1_20_B2;750;3.0;none;0;2022-03-18;2022-06-11;85.0;USA;Cambridge;0.0;2250.0
2348;176;P1;30;B2;P1_30_B2;750;3.0;none;0;2022-03-18;2022-06-24;98.0;USA;Cambridge;0.0;2250.0
2349;230;P1;10;B2;P1_10_B2;750;1.0;none;0;2022-03-17;2022-05-23;67.0;South Korea;Seoul;0.0;750.0
2350;313;P1;40;B2;P1_40_B2;750;2.0;none;0;2022-03-16;2022-04-21;36.0;China;Guangzhou;0.0;1500.0
2351;173;P1;10;B3;P1_10_B3;750;1.0;none;0;2022-03-21;2022-05-23;63.0;Spain;Madrid;0.0;750.0
2352;25;P1;20;B0;P1_20_B0;750;1.0;none;0;2022-03-21;2022-06-13;84.0;UK;Exeter;0.0;750.0
2353;237;P2;C1;B0;P2_C1_B0;700;1.0;none;0;2022-03-21;2022-03-24;3.0;USA;Phoenix;1.0;700.0
2354;237;P2;C1;B0;P2_C1_B0;700;1.0;none;0;2022-03-21;2022-03-24;3.0;USA;Phoenix;1.0;700.0
2355;237;P2;C1;B0;P2_C1_B0;700;1.0;none;0;2022-03-21;2022-03-24;3.0;USA;Phoenix;1.0;700.0
2356;237;P2;C3;B0;P2_C3_B0;700;1.0;none;0;2022-03-21;2022-03-24;3.0;USA;Phoenix;1.0;700.0
2357;74;P1;20;B3;P1_20_B3;750;1.0;none;0;2021-11-22;2022-03-30;128.0;Germany;Neuss;0.0;750.0
2358;238;P1;X5;B0;P1_X5_B0;50;1.0;M3;100000;2022-01-26;2022-03-25;58.0;UK;Chichester;0.0;100050.0
2359;238;P1;X5;B0;P1_X5_B0;50;1.0;M3;100000;2022-01-26;2022-03-25;58.0;UK;Chichester;0.0;100050.0
2360;242;P1;30;B3;P1_30_B3;750;8.0;none;0;2022-03-21;2022-04-21;31.0;USA;Mishawaka;0.0;6000.0
2361;242;P1;30;B3;P1_30_B3;750;8.0;none;0;2022-05-01;2022-05-13;12.0;USA;Mishawaka;0.0;6000.0
2362;242;P1;30;B3;P1_30_B3;750;8.0;none;0;2022-06-01;2022-05-31;1.0;USA;Mishawaka;0.0;6000.0
2363;242;P1;30;B3;P1_30_B3;750;8.0;none;0;2022-07-01;2022-06-28;3.0;USA;Mishawaka;0.0;6000.0
2364;242;P1;30;B3;P1_30_B3;750;8.0;none;0;2022-08-01;2022-08-11;10.0;USA;Mishawaka;0.0;6000.0
2365;242;P1;30;B3;P1_30_B3;750;8.0;none;0;2022-09-01;2022-09-05;4.0;USA;Mishawaka;0.0;6000.0
2372;275;P1;20;B1;P1_20_B1;750;4.0;none;0;2022-03-22;2022-06-08;78.0;USA;Stanford;0.0;3000.0
2373;33;P2;C1;B0;P2_C1_B0;700;1.0;M7;55000;2022-03-20;2022-04-27;38.0;Israel;Ramat Gan;0.0;55700.0
2374;33;P2;C2;B0;P2_C2_B0;700;2.0;M7;55000;2022-03-20;2022-04-27;38.0;Israel;Ramat Gan;0.0;56400.0
2375;33;P2;C3;B0;P2_C3_B0;700;1.0;M7;55000;2022-03-20;2022-04-27;38.0;Israel;Ramat Gan;0.0;55700.0
2376;174;P1;10;B4;P1_10_B4;850;2.0;none;0;2022-03-23;2022-05-23;61.0;Austria;Vienna;0.0;1700.0
2379;141;P2;C2;B0;P2_C2_B0;700;4.0;none;0;2022-03-25;2022-05-13;49.0;South Korea;Suji-gu;0.0;2800.0
2380;141;P1;X5;B0;P1_X5_B0;50;1.0;M8;60000;2022-03-25;2022-03-31;6.0;South Korea;Suji-gu;0.0;60050.0
2381;175;P1;40;B1;P1_40_B1;750;1.0;none;0;2022-03-23;2022-04-21;29.0;USA;Brooklyn Park;0.0;750.0
2382;175;P1;50;B1;P1_50_B1;750;1.0;none;0;2022-03-23;2022-06-02;71.0;USA;Brooklyn Park;0.0;750.0
2383;242;P1;30;B3;P1_30_B3;750;1.0;none;0;2022-03-28;2022-03-29;1.0;USA;Mishawaka;1.0;750.0
2384;242;P1;30;B3;P1_30_B3;750;1.0;none;0;2022-03-28;2022-03-29;1.0;USA;Mishawaka;1.0;750.0
2385;17;P1;40;B3;P1_40_B3;750;1.0;none;0;2022-03-29;2022-03-29;0.0;USA;Fountain Valley;1.0;750.0
2386;242;P1;30;B3;P1_30_B3;750;54.0;M4;1000000;2021-08-13;2022-07-07;328.0;USA;Mishawaka;0.0;1040500.0
2387;2;P1;30;B2;P1_30_B2;750;20.0;none;0;2021-10-01;2022-04-05;186.0;Ireland;Donegal;0.0;15000.0
2388;2;P1;30;B2;P1_30_B2;750;25.0;none;0;2021-11-01;2022-05-10;190.0;Ireland;Donegal;0.0;18750.0
2389;237;P1;20;B1;P1_20_B1;750;9.0;M3;100000;2021-05-13;2022-04-13;335.0;USA;Phoenix;0.0;106750.0
2390;2;P1;30;B2;P1_30_B2;750;20.0;none;0;2021-11-26;2022-04-08;133.0;UK;Witney;0.0;15000.0
2391;2;P1;30;B2;P1_30_B2;750;15.0;none;0;2021-11-26;2022-04-12;137.0;UK;Witney;0.0;11250.0
2392;210;P2;C2;B0;P2_C2_B0;700;1.0;none;0;2022-04-05;2022-04-13;8.0;Japan;Tokyo;1.0;700.0
2393;253;P1;20;B0;P1_20_B0;750;1.0;none;0;2022-04-05;2022-04-13;8.0;Czech Republic;Brno-Kralove Pole;1.0;750.0
2394;303;P1;40;B2;P1_40_B2;750;1.0;none;0;2022-04-06;2022-04-19;13.0;Spain;Granada;1.0;750.0
2395;303;P1;40;B2;P1_40_B2;750;1.0;none;0;2022-04-06;2022-04-19;13.0;Spain;Granada;1.0;750.0
2396;303;P1;40;B2;P1_40_B2;750;1.0;none;0;2022-04-06;2022-04-19;13.0;Spain;Granada;1.0;750.0
2397;303;P1;40;B2;P1_40_B2;750;1.0;none;0;2022-04-06;2022-04-19;13.0;Spain;Granada;1.0;750.0
2398;242;P1;30;B3;P1_30_B3;750;1.0;none;0;2022-04-07;2022-04-11;4.0;USA;Mishawaka;1.0;750.0
2399;100;P1;10;B1;P1_10_B1;750;2.0;none;0;2022-03-28;2022-05-23;56.0;USA;Carlsbad;0.0;1500.0
2400;2;P1;30;B2;P1_30_B2;750;10.0;none;0;2022-03-23;2022-06-13;82.0;UK;Witney;0.0;7500.0
2401;2;P1;30;B2;P1_30_B2;750;10.0;none;0;2022-06-01;2022-06-21;20.0;UK;Witney;0.0;7500.0
2402;2;P1;30;B2;P1_30_B2;750;10.0;none;0;2022-07-01;2022-07-08;7.0;UK;Witney;0.0;7500.0
2403;2;P1;30;B2;P1_30_B2;750;10.0;none;0;2022-08-01;2022-08-24;23.0;UK;Witney;0.0;7500.0
2412;136;P2;C1;B0;P2_C1_B0;700;1.0;none;0;2022-03-17;2022-06-15;90.0;France;Paris;0.0;700.0
2413;136;P2;C2;B0;P2_C2_B0;700;1.0;none;0;2022-03-17;2022-06-15;90.0;France;Paris;0.0;700.0
2414;136;P2;C3;B0;P2_C3_B0;700;1.0;none;0;2022-03-17;2022-07-01;106.0;France;Paris;0.0;700.0
2416;74;P1;20;B3;P1_20_B3;750;4.0;none;0;2022-03-29;2022-06-01;64.0;Germany;Neuss;0.0;3000.0
2417;97;P1;30;B3;P1_30_B3;750;2.0;none;0;2022-03-31;2022-06-16;77.0;Netherlands;Wijchen;0.0;1500.0
2418;270;P1;40;B2;P1_40_B2;750;1.0;none;0;2022-04-01;2022-06-08;68.0;UK;Nottingham;0.0;750.0
2419;254;P2;C2;B0;P2_C2_B0;700;1.0;none;0;2022-04-01;2022-06-17;77.0;UK;London;0.0;700.0
2420;97;P1;30;B3;P1_30_B3;750;2.0;none;0;2022-04-01;2022-06-16;76.0;Netherlands;Wijchen;0.0;1500.0
2421;163;P1;10;B3;P1_10_B3;750;3.0;none;0;2022-04-05;2022-05-23;48.0;USA;Cambridge;0.0;2250.0
2422;66;P1;50;B0;P1_50_B0;750;2.0;none;0;2022-04-06;2022-06-02;57.0;Austria;Valentin;0.0;1500.0
2423;166;P2;C2;B0;P2_C2_B0;700;4.0;none;0;2022-04-06;2022-06-21;76.0;USA;New York;0.0;2800.0
2424;86;P1;20;B2;P1_20_B2;750;4.0;none;0;2022-03-15;2022-06-11;88.0;Netherlands;Nijmegen;0.0;3000.0
2425;206;P2;C1;B0;P2_C1_B0;700;1.0;M7;55000;2022-03-29;2022-05-12;44.0;Germany;Frankfurt am Main;0.0;55700.0
2426;206;P2;C2;B0;P2_C2_B0;700;1.0;M7;55000;2022-03-29;2022-05-12;44.0;Germany;Frankfurt am Main;0.0;55700.0
2427;206;P2;C3;B0;P2_C3_B0;700;1.0;M7;55000;2022-03-29;2022-05-12;44.0;Germany;Frankfurt am Main;0.0;55700.0
2428;259;P2;C2;B0;P2_C2_B0;700;2.0;M7;55000;2022-04-05;2022-05-12;37.0;USA;San Diego;0.0;56400.0
2429;259;P1;30;B2;P1_30_B2;750;1.0;M7;55000;2022-04-05;2022-05-12;37.0;USA;San Diego;0.0;55750.0
2430;105;P1;20;B1;P1_20_B1;750;1.0;none;0;2022-04-07;2022-05-10;33.0;Spain;Madrid;0.0;750.0
2431;79;P2;C2;B0;P2_C2_B0;700;4.0;M7;55000;2022-03-31;2022-06-09;70.0;Italy;Pero;0.0;57800.0
2432;2;P1;30;B2;P1_30_B2;750;25.0;none;0;2022-04-01;2022-04-25;24.0;UK;Witney;0.0;18750.0
2433;2;P1;30;B2;P1_30_B2;750;20.0;none;0;2022-04-01;2022-05-06;35.0;UK;Witney;0.0;15000.0
2434;2;P1;30;B2;P1_30_B2;750;1.0;none;0;2022-04-13;2022-04-20;7.0;UK;Witney;1.0;750.0
2435;2;P1;30;B2;P1_30_B2;750;1.0;none;0;2022-04-13;2022-04-20;7.0;UK;Witney;1.0;750.0
2436;201;P1;20;B0;P1_20_B0;750;1.0;none;0;2022-04-13;2022-04-20;7.0;Netherlands;Hertogenbosch;1.0;750.0
2437;201;P1;20;B0;P1_20_B0;750;1.0;none;0;2022-04-13;2022-04-20;7.0;Netherlands;Hertogenbosch;1.0;750.0
2438;193;P1;20;B1;P1_20_B1;750;1.0;none;0;2022-04-13;2022-04-21;8.0;Ireland;Dublin;1.0;750.0
2439;193;P1;20;B1;P1_20_B1;750;1.0;none;0;2022-04-13;2022-04-21;8.0;Ireland;Dublin;1.0;750.0
2440;203;P1;10;B4;P1_10_B4;850;1.0;none;0;2022-04-14;2022-04-28;14.0;Sweden;Uppsala;1.0;850.0
2441;203;P1;10;B4;P1_10_B4;850;1.0;none;0;2022-04-14;2022-04-28;14.0;Sweden;Uppsala;1.0;850.0
2442;203;P1;10;B4;P1_10_B4;850;1.0;none;0;2022-04-14;2022-04-28;14.0;Sweden;Uppsala;1.0;850.0
2443;203;P1;10;B4;P1_10_B4;850;1.0;none;0;2022-04-14;2022-04-28;14.0;Sweden;Uppsala;1.0;850.0
2444;203;P1;10;B4;P1_10_B4;850;1.0;none;0;2022-04-14;2022-04-28;14.0;Sweden;Uppsala;1.0;850.0
2445;301;P1;30;B3;P1_30_B3;750;5.0;none;0;2021-11-16;2022-04-27;162.0;UK;London;0.0;3750.0
2447;220;P1;30;B0;P1_30_B0;750;10.0;none;0;2022-01-21;2022-05-03;102.0;Ireland;Dungloe;0.0;7500.0
2448;50;P1;20;B1;P1_20_B1;750;1.0;none;0;2022-04-12;2022-05-23;41.0;Spain;Barcelona;0.0;750.0
2449;231;P1;10;B4;P1_10_B4;850;3.0;none;0;2022-04-13;2022-05-23;40.0;USA;Menlo Park;0.0;2550.0
2450;248;P1;20;B2;P1_20_B2;750;6.0;none;0;2022-04-13;2022-07-06;84.0;USA;Redwood City;0.0;4500.0
2451;249;P1;20;B1;P1_20_B1;750;2.0;none;0;2022-04-12;2022-06-21;70.0;UK;Melbourn;0.0;1500.0
2452;1;P2;C2;B0;P2_C2_B0;700;2.0;M7;55000;2022-03-07;2022-06-24;109.0;Singapur;Singapore;0.0;56400.0
2453;220;P1;30;B0;P1_30_B0;750;10.0;none;0;2022-04-14;2022-06-24;71.0;Ireland;Dungloe;0.0;7500.0
2454;2;P1;30;B2;P1_30_B2;750;30.0;none;0;2021-11-01;2022-04-25;175.0;Ireland;Donegal;0.0;22500.0
2455;158;P1;30;B1;P1_30_B1;750;1.0;none;0;2022-02-15;2022-04-29;73.0;USA;Northbrook;0.0;750.0
2456;280;P1;30;B2;P1_30_B2;750;5.0;none;0;2022-01-04;2022-05-05;121.0;Belgium;Ougree;0.0;3750.0
2457;280;P1;30;B3;P1_30_B3;750;5.0;none;0;2022-01-04;2022-05-05;121.0;Belgium;Ougree;0.0;3750.0
2458;2;P1;30;B2;P1_30_B2;750;1.0;none;0;2022-04-20;2022-04-28;8.0;Ireland;Donegal;1.0;750.0
2459;2;P1;30;B2;P1_30_B2;750;1.0;none;0;2022-04-20;2022-04-28;8.0;Ireland;Donegal;1.0;750.0
2460;2;P1;30;B2;P1_30_B2;750;1.0;none;0;2022-04-20;2022-04-28;8.0;Ireland;Donegal;1.0;750.0
2461;2;P1;30;B2;P1_30_B2;750;1.0;none;0;2022-04-20;2022-04-28;8.0;Ireland;Donegal;1.0;750.0
2462;2;P1;30;B2;P1_30_B2;750;1.0;none;0;2022-04-20;2022-04-28;8.0;Ireland;Donegal;1.0;750.0
2463;2;P1;30;B2;P1_30_B2;750;1.0;none;0;2022-04-20;2022-04-28;8.0;Ireland;Donegal;1.0;750.0
2464;2;P1;30;B2;P1_30_B2;750;1.0;none;0;2022-04-20;2022-04-28;8.0;Ireland;Donegal;1.0;750.0
2465;2;P1;30;B2;P1_30_B2;750;1.0;none;0;2022-04-20;2022-04-28;8.0;Ireland;Donegal;1.0;750.0
2466;2;P1;30;B2;P1_30_B2;750;1.0;none;0;2022-04-20;2022-04-28;8.0;Ireland;Donegal;1.0;750.0
2467;2;P1;30;B2;P1_30_B2;750;1.0;none;0;2022-04-20;2022-04-28;8.0;Ireland;Donegal;1.0;750.0
2468;2;P1;30;B2;P1_30_B2;750;1.0;none;0;2022-04-20;2022-04-28;8.0;Ireland;Donegal;1.0;750.0
2469;2;P1;30;B2;P1_30_B2;750;30.0;none;0;2021-11-01;2022-04-29;179.0;Ireland;Donegal;0.0;22500.0
2470;215;P1;20;B2;P1_20_B2;750;4.0;M1;40000;2022-04-13;2022-05-27;44.0;Switzerland;Eysins;0.0;43000.0
2471;303;P1;40;B1;P1_40_B1;750;1.0;none;0;2022-04-26;2022-06-08;43.0;Spain;Granada;0.0;750.0
2472;303;P1;40;B3;P1_40_B3;750;1.0;none;0;2022-04-26;2022-06-08;43.0;Spain;Granada;0.0;750.0
